A-00001
-0.07048385,0.1174388,3.524553
-0.06962161,0.1821463,3.583452
-0.06957184,0.5574605,3.583373
-0.05823703,0.7480363,3.576084
-0.2451417,0.4538774,3.575453
-0.4835188,0.3559792,3.663098
-0.7001476,0.2901141,3.694079
-0.8060035,0.2579399,3.701359
0.1094646,0.4395696,3.569705
0.3253634,0.3509354,3.643059
0.539996,0.2740866,3.665397
0.6183999,0.254944,3.679631
-0.1519259,0.0389924,3.506234
-0.2891016,-0.4337151,3.555638
-0.4466962,-0.7909616,3.584651
-0.4895193,-0.8504169,3.528739
0.009491211,0.03822833,3.516768
0.1393517,-0.4417665,3.542804
0.2954221,-0.7980011,3.54866
0.327275,-0.8572537,3.50347
-0.01796758,0.1221212,3.228279
-0.01219368,0.1884184,3.27636
-0.008365997,0.5426525,3.246331
-0.01462574,0.7264559,3.207263
-0.1953344,0.4619801,3.28027
-0.4069985,0.3523366,3.339412
-0.6242381,0.2900967,3.328609
-0.7194361,0.2431765,3.317229
0.1630852,0.4405389,3.246152
0.3523414,0.3395557,3.288972
0.5472413,0.2526102,3.348926
0.6170485,0.2168164,3.357309
-0.09723748,0.04041858,3.226647
-0.2343192,-0.4294638,3.207935
-0.4046429,-0.7833631,3.182825
-0.4135391,-0.8253733,3.09418
0.05816644,0.03978895,3.21737
0.168893,-0.4265888,3.159829
0.2390914,-0.8026571,3.16625
0.2301952,-0.8446673,3.077605
0.005445119,0.09989512,3.653814
0.01299396,0.164736,3.713797
0.02376363,0.5486124,3.720853
0.01356923,0.7463133,3.724286
-0.1588784,0.431966,3.706349
-0.4130883,0.3471182,3.792834
-0.6218949,0.2812784,3.818548
-0.6818769,0.2447276,3.854238
0.1615326,0.4297876,3.6781
0.3576425,0.3236814,3.816601
0.558641,0.2283171,3.808891
0.6311108,0.2005846,3.79523
-0.07395498,0.03215382,3.637351
-0.218232,-0.4172114,3.700513
-0.3896,-0.8095248,3.760435
-0.4628298,-0.8573759,3.711119
0.07907785,0.02541632,3.646657
0.2117289,-0.4626015,3.687029
0.39569,-0.8329989,3.691135
0.4609349,-0.882416,3.716217
0.08097269,0.1524302,3.61245
0.09036598,0.212304,3.669096
0.1100739,0.5600024,3.653471
0.08721817,0.7599043,3.599653
-0.09442991,0.4645338,3.686152
-0.3038128,0.3588669,3.750333
-0.5134791,0.2913793,3.740823
-0.6019804,0.2469236,3.722971
0.2784298,0.4686121,3.652771
0.4623975,0.3182328,3.668662
0.6367289,0.2579401,3.77456
0.6948394,0.2378425,3.814614
-0.005537378,0.06864782,3.610079
-0.1500636,-0.4018435,3.600226
-0.3243708,-0.7801195,3.686789
-0.3725051,-0.8469843,3.675088
0.1592753,0.06932056,3.590096
0.2440023,-0.4162791,3.576363
0.3405241,-0.7912883,3.641952
0.3314919,-0.8316515,3.553219
-0.07627086,0.1243435,3.134296
-0.07539038,0.190985,3.193729
-0.07668865,0.5740973,3.190775
-0.06752707,0.7658939,3.188636
-0.253724,0.4612319,3.177042
-0.4885122,0.3493556,3.2583
-0.6981928,0.2769503,3.247169
-0.7906752,0.2316059,3.222231
0.1012993,0.4503434,3.167743
0.3020698,0.3353931,3.225276
0.501043,0.2400018,3.233846
0.5819057,0.1992857,3.17876
-0.15133,0.04629893,3.118793
-0.2840351,-0.4354592,3.182798
-0.4110397,-0.7706823,3.196934
-0.4139411,-0.8116592,3.105943
-0.0006789769,0.04543729,3.12471
0.1136212,-0.4404304,3.170356
0.2431529,-0.7942325,3.192099
0.281496,-0.8652095,3.1609
